vuln_id,asset_id,cve_id,severity,cvss_score,cwe_type,discovery_date,status,patch_due_days,exploit_available
VULN-01834,AST-0473,CVE-2023-4228,High,8.6,CWE-89,2025-09-20,In Progress,60,No
VULN-01835,AST-0254,CVE-2023-6422,High,8.0,CWE-79,2025-05-30,Open,90,Yes
VULN-01836,AST-0281,CVE-2023-2685,Medium,5.6,CWE-119,2025-06-08,In Progress,14,Yes
VULN-01837,AST-0221,CVE-2023-5773,High,8.1,CWE-79,2025-05-02,Open,30,Yes
VULN-01838,AST-0336,CVE-2023-2037,Critical,9.5,CWE-20,2025-04-29,In Progress,14,Yes
VULN-01839,AST-0491,CVE-2023-3316,High,8.5,CWE-89,2025-08-11,Closed,90,Yes
VULN-01840,AST-0105,CVE-2023-1402,Critical,9.4,CWE-79,2025-10-23,Risk Accepted,14,Yes
VULN-01841,AST-0086,CVE-2023-2369,High,8.6,CWE-20,2025-05-30,Closed,60,Yes
VULN-01842,AST-0053,CVE-2023-7853,Low,0.8,CWE-287,2025-05-22,In Progress,14,Yes
VULN-01843,AST-0167,CVE-2023-8052,Critical,10.0,CWE-79,2025-07-15,Closed,60,No
VULN-01844,AST-0240,CVE-2023-6759,Low,1.9,CWE-119,2026-03-25,Risk Accepted,90,No
VULN-01845,AST-0461,CVE-2023-7146,Low,3.0,CWE-119,2025-11-09,In Progress,90,No
VULN-01846,AST-0286,CVE-2023-6225,High,8.5,CWE-79,2025-06-06,Closed,30,Yes
VULN-01847,AST-0227,CVE-2023-6766,Low,1.6,CWE-20,2025-09-12,Open,30,No
VULN-01848,AST-0324,CVE-2023-1370,High,8.4,CWE-119,2025-10-08,In Progress,60,Yes
VULN-01849,AST-0201,CVE-2023-2615,Medium,5.1,CWE-79,2025-09-06,In Progress,60,No
VULN-01850,AST-0149,CVE-2023-8248,Low,1.9,CWE-119,2025-12-31,Closed,14,No
VULN-01851,AST-0269,CVE-2023-6339,High,7.8,CWE-89,2026-01-28,In Progress,7,No
VULN-01852,AST-0067,CVE-2023-3281,Medium,4.2,CWE-119,2026-01-10,Risk Accepted,7,No
VULN-01853,AST-0260,CVE-2023-6869,Medium,6.4,CWE-119,2025-11-10,Open,60,Yes
VULN-01854,AST-0436,CVE-2023-3194,Medium,5.0,CWE-200,2025-09-24,In Progress,7,Yes
VULN-01855,AST-0345,CVE-2023-8039,High,8.4,CWE-20,2025-11-29,Open,7,Yes
VULN-01856,AST-0381,CVE-2023-9808,Medium,4.1,CWE-20,2026-01-28,Risk Accepted,30,No
VULN-01857,AST-0060,CVE-2023-1225,Medium,5.1,CWE-200,2026-01-22,Open,60,No
VULN-01858,AST-0131,CVE-2023-8848,Low,3.0,CWE-287,2025-06-14,Open,14,No
VULN-01859,AST-0332,CVE-2023-5877,Medium,5.9,CWE-287,2026-03-24,Closed,14,Yes
VULN-01860,AST-0364,CVE-2023-8272,High,7.2,CWE-20,2025-09-23,Risk Accepted,14,Yes
VULN-01861,AST-0320,CVE-2023-1201,Critical,9.3,CWE-89,2025-12-25,In Progress,60,Yes
VULN-01862,AST-0279,CVE-2023-1185,Low,3.1,CWE-89,2025-05-23,Risk Accepted,90,No
VULN-01863,AST-0170,CVE-2023-9939,High,7.0,CWE-89,2026-03-04,Open,30,No
VULN-01864,AST-0320,CVE-2023-9582,Critical,9.2,CWE-89,2025-10-22,Risk Accepted,7,Yes
VULN-01865,AST-0465,CVE-2023-9804,Low,3.2,CWE-200,2025-12-10,Closed,60,No
VULN-01866,AST-0418,CVE-2023-9369,Medium,5.8,CWE-200,2025-09-20,In Progress,90,No
VULN-01867,AST-0064,CVE-2023-8212,High,7.4,CWE-119,2026-04-14,Risk Accepted,30,No
VULN-01868,AST-0356,CVE-2023-7291,Medium,5.4,CWE-119,2025-08-01,Open,90,No
VULN-01869,AST-0244,CVE-2023-9366,Medium,4.3,CWE-200,2025-04-27,In Progress,14,Yes
VULN-01870,AST-0014,CVE-2023-9368,Low,3.5,CWE-79,2026-01-08,Closed,60,No
VULN-01871,AST-0303,CVE-2023-6766,Low,2.3,CWE-79,2025-09-05,In Progress,14,No
VULN-01872,AST-0341,CVE-2023-9368,Critical,9.8,CWE-79,2025-07-08,Risk Accepted,60,No
VULN-01873,AST-0381,CVE-2023-5922,High,7.8,CWE-20,2025-10-04,Closed,7,No
VULN-01874,AST-0111,CVE-2023-9428,High,7.9,CWE-119,2025-10-04,In Progress,60,No
VULN-01875,AST-0019,CVE-2023-3604,High,7.5,CWE-89,2025-07-15,Closed,14,No
VULN-01876,AST-0171,CVE-2023-8357,Low,3.3,CWE-79,2026-03-13,Open,7,Yes
VULN-01877,AST-0282,CVE-2023-3525,Low,2.0,CWE-287,2025-09-02,In Progress,7,Yes
VULN-01878,AST-0353,CVE-2023-6432,Low,0.8,CWE-20,2025-05-23,Closed,30,Yes
VULN-01879,AST-0249,CVE-2023-3194,Critical,9.2,CWE-20,2026-01-06,Open,7,Yes
VULN-01880,AST-0208,CVE-2023-7939,Critical,9.6,CWE-89,2025-09-04,In Progress,60,No
VULN-01881,AST-0348,CVE-2023-7367,Critical,9.5,CWE-200,2025-11-12,Open,90,No
VULN-01882,AST-0298,CVE-2023-3161,High,7.1,CWE-20,2026-03-31,In Progress,90,Yes
VULN-01883,AST-0147,CVE-2023-7270,Low,2.4,CWE-20,2025-12-21,Open,60,No
VULN-01884,AST-0176,CVE-2023-1990,High,8.0,CWE-119,2025-09-01,Closed,90,No
VULN-01885,AST-0314,CVE-2023-5693,Medium,5.9,CWE-119,2025-05-08,Risk Accepted,14,No
VULN-01886,AST-0479,CVE-2023-8015,Medium,4.6,CWE-89,2025-09-16,In Progress,7,Yes
VULN-01887,AST-0014,CVE-2023-9796,Critical,9.6,CWE-89,2025-07-31,Open,60,Yes
VULN-01888,AST-0224,CVE-2023-2867,High,8.4,CWE-20,2025-06-27,Closed,90,Yes
VULN-01889,AST-0285,CVE-2023-2791,Low,1.8,CWE-287,2025-06-01,Closed,14,No
VULN-01890,AST-0329,CVE-2023-1505,Critical,9.4,CWE-89,2026-03-10,Closed,7,Yes
VULN-01891,AST-0357,CVE-2023-5295,Critical,9.8,CWE-20,2026-03-01,Risk Accepted,14,No
VULN-01892,AST-0351,CVE-2023-1535,Low,2.6,CWE-287,2025-10-08,Closed,60,Yes
VULN-01893,AST-0420,CVE-2023-3480,Medium,6.2,CWE-119,2025-05-20,Closed,90,Yes
VULN-01894,AST-0361,CVE-2023-6651,Critical,9.9,CWE-20,2025-12-28,Risk Accepted,7,No
VULN-01895,AST-0145,CVE-2023-1185,Medium,4.4,CWE-89,2025-07-06,In Progress,90,No
VULN-01896,AST-0391,CVE-2023-3017,Medium,6.6,CWE-89,2025-12-20,Risk Accepted,7,Yes
VULN-01897,AST-0096,CVE-2023-2106,Medium,6.1,CWE-200,2025-12-19,Closed,30,Yes
VULN-01898,AST-0234,CVE-2023-2350,Critical,9.5,CWE-200,2025-12-02,In Progress,14,Yes
VULN-01899,AST-0493,CVE-2023-4909,Medium,6.0,CWE-287,2025-04-23,Closed,90,No
VULN-01900,AST-0329,CVE-2023-1042,High,7.8,CWE-287,2025-05-04,Open,60,No
VULN-01901,AST-0312,CVE-2023-3258,Low,0.3,CWE-79,2026-02-14,Risk Accepted,90,Yes
VULN-01902,AST-0475,CVE-2023-2871,Low,3.3,CWE-119,2025-08-22,In Progress,30,Yes
VULN-01903,AST-0451,CVE-2023-9568,Low,1.1,CWE-287,2025-07-18,Open,14,No
VULN-01904,AST-0009,CVE-2023-2525,Low,1.1,CWE-89,2025-06-02,Open,14,No
VULN-01905,AST-0124,CVE-2023-9951,High,7.8,CWE-79,2026-02-14,Open,30,No
VULN-01906,AST-0323,CVE-2023-1721,Critical,9.5,CWE-287,2025-11-20,Closed,90,Yes
VULN-01907,AST-0408,CVE-2023-2885,Low,3.9,CWE-200,2025-07-03,Closed,7,Yes
VULN-01908,AST-0176,CVE-2023-7364,Low,2.2,CWE-89,2025-05-11,In Progress,7,No
VULN-01909,AST-0233,CVE-2023-8080,Critical,9.3,CWE-119,2026-03-03,Open,7,Yes
VULN-01910,AST-0164,CVE-2023-7367,Medium,4.5,CWE-287,2026-02-06,Closed,60,Yes
VULN-01911,AST-0409,CVE-2023-3469,Low,0.9,CWE-20,2025-11-16,Open,30,No
VULN-01912,AST-0218,CVE-2023-7129,Critical,9.1,CWE-79,2025-07-04,Open,14,Yes
VULN-01913,AST-0415,CVE-2023-1602,Medium,6.8,CWE-119,2025-11-28,Closed,7,No
VULN-01914,AST-0013,CVE-2023-2529,Critical,9.5,CWE-20,2025-07-07,Open,30,Yes
VULN-01915,AST-0037,CVE-2023-4534,Medium,4.5,CWE-89,2026-02-24,Closed,7,Yes
VULN-01916,AST-0091,CVE-2023-9804,Critical,9.2,CWE-89,2026-03-18,In Progress,60,No
VULN-01917,AST-0110,CVE-2023-2354,Critical,9.3,CWE-119,2025-07-14,Open,90,No
VULN-01918,AST-0287,CVE-2023-2350,High,7.3,CWE-287,2025-08-20,Risk Accepted,90,Yes
VULN-01919,AST-0366,CVE-2023-3734,High,8.6,CWE-119,2026-02-09,Risk Accepted,60,No
VULN-01920,AST-0099,CVE-2023-7524,Medium,4.6,CWE-79,2025-06-11,Risk Accepted,14,Yes
VULN-01921,AST-0232,CVE-2023-3165,Medium,4.0,CWE-20,2026-02-15,Closed,60,Yes
VULN-01922,AST-0080,CVE-2023-3280,Medium,6.5,CWE-89,2026-03-30,Open,90,Yes
VULN-01923,AST-0192,CVE-2023-2037,High,7.9,CWE-200,2025-12-02,Closed,7,Yes
VULN-01924,AST-0140,CVE-2023-5558,Medium,4.7,CWE-119,2025-04-16,Closed,7,Yes
VULN-01925,AST-0417,CVE-2023-3165,Critical,9.5,CWE-89,2025-07-31,Closed,60,Yes
VULN-01926,AST-0494,CVE-2023-9115,Medium,5.0,CWE-79,2026-03-14,Closed,7,No
VULN-01927,AST-0432,CVE-2023-3755,Medium,6.1,CWE-79,2025-06-10,Open,30,No
VULN-01928,AST-0060,CVE-2023-8428,High,8.4,CWE-89,2025-06-04,Open,30,Yes
VULN-01929,AST-0242,CVE-2023-4949,Critical,10.0,CWE-20,2025-11-10,Closed,7,Yes
VULN-01930,AST-0490,CVE-2023-2133,High,8.1,CWE-89,2025-07-21,Open,30,No
VULN-01931,AST-0009,CVE-2023-8511,Critical,9.8,CWE-200,2026-02-19,Closed,90,No
VULN-01932,AST-0114,CVE-2023-4090,Critical,9.5,CWE-79,2025-06-21,Closed,60,Yes
VULN-01933,AST-0321,CVE-2023-6339,Medium,4.8,CWE-89,2025-05-27,Open,7,Yes
VULN-01934,AST-0302,CVE-2023-7524,Critical,9.9,CWE-119,2025-12-27,Closed,60,Yes
VULN-01935,AST-0476,CVE-2023-5179,Medium,4.5,CWE-200,2026-03-17,In Progress,7,No
VULN-01936,AST-0450,CVE-2023-5308,High,7.4,CWE-200,2025-04-25,Open,7,No
VULN-01937,AST-0397,CVE-2023-6816,High,8.4,CWE-89,2025-06-05,In Progress,60,Yes
VULN-01938,AST-0002,CVE-2023-6152,Medium,5.7,CWE-89,2025-04-20,Risk Accepted,90,Yes
VULN-01939,AST-0496,CVE-2023-5489,Critical,9.4,CWE-287,2025-09-01,Risk Accepted,14,No
VULN-01940,AST-0406,CVE-2023-4678,Medium,4.4,CWE-200,2026-02-15,Risk Accepted,90,No
VULN-01941,AST-0489,CVE-2023-8167,Medium,4.7,CWE-79,2026-02-15,Risk Accepted,30,No
VULN-01942,AST-0495,CVE-2023-5729,Critical,10.0,CWE-200,2025-07-16,In Progress,30,Yes
VULN-01943,AST-0127,CVE-2023-6631,High,8.5,CWE-79,2025-11-29,In Progress,14,Yes
VULN-01944,AST-0210,CVE-2023-5942,High,8.9,CWE-79,2025-08-18,Open,60,Yes
VULN-01945,AST-0237,CVE-2023-9907,High,7.5,CWE-200,2025-04-21,Open,14,Yes
VULN-01946,AST-0027,CVE-2023-8973,Critical,9.4,CWE-89,2025-06-21,Risk Accepted,14,Yes
VULN-01947,AST-0036,CVE-2023-3316,Critical,9.9,CWE-119,2025-07-27,Risk Accepted,90,No
VULN-01948,AST-0348,CVE-2023-4909,Low,2.6,CWE-287,2025-05-05,In Progress,14,No
VULN-01949,AST-0330,CVE-2023-3165,Medium,4.5,CWE-287,2025-06-03,In Progress,60,No
VULN-01950,AST-0087,CVE-2023-8365,Medium,5.3,CWE-79,2026-01-28,Risk Accepted,60,Yes
VULN-01951,AST-0417,CVE-2023-5546,Critical,9.8,CWE-79,2025-09-25,Risk Accepted,90,No
VULN-01952,AST-0403,CVE-2023-3248,High,7.8,CWE-20,2025-11-05,In Progress,30,No
VULN-01953,AST-0361,CVE-2023-7483,High,7.8,CWE-119,2025-05-29,Open,90,No
VULN-01954,AST-0438,CVE-2023-4996,Medium,4.9,CWE-119,2026-01-29,In Progress,30,No
VULN-01955,AST-0132,CVE-2023-9827,Low,1.1,CWE-89,2025-05-09,Risk Accepted,14,Yes
VULN-01956,AST-0252,CVE-2023-8272,High,8.2,CWE-89,2025-10-16,In Progress,7,No
VULN-01957,AST-0074,CVE-2023-3181,Medium,5.5,CWE-79,2025-10-06,Closed,90,No
VULN-01958,AST-0249,CVE-2023-5399,Low,0.2,CWE-79,2026-02-11,In Progress,30,No
VULN-01959,AST-0088,CVE-2023-2160,High,8.4,CWE-200,2025-09-02,In Progress,60,Yes
VULN-01960,AST-0221,CVE-2023-9369,High,8.8,CWE-287,2025-10-31,Risk Accepted,90,No
VULN-01961,AST-0280,CVE-2023-6620,Critical,9.5,CWE-79,2025-12-01,Closed,60,No
VULN-01962,AST-0061,CVE-2023-7493,Medium,5.7,CWE-119,2025-05-27,Closed,7,No
VULN-01963,AST-0220,CVE-2023-6680,Low,2.5,CWE-89,2025-10-07,Closed,7,No
VULN-01964,AST-0229,CVE-2023-4022,Medium,5.4,CWE-200,2025-10-27,Closed,60,Yes
VULN-01965,AST-0142,CVE-2023-6443,Low,3.7,CWE-287,2025-07-10,Open,7,Yes
VULN-01966,AST-0013,CVE-2023-6228,High,7.8,CWE-89,2025-12-09,Risk Accepted,60,Yes
VULN-01967,AST-0305,CVE-2023-6272,Critical,9.7,CWE-200,2025-05-01,Risk Accepted,14,Yes
VULN-01968,AST-0032,CVE-2023-7176,High,7.4,CWE-79,2026-01-22,Closed,7,No
VULN-01969,AST-0175,CVE-2023-8812,Critical,10.0,CWE-200,2026-02-13,Risk Accepted,14,Yes
VULN-01970,AST-0427,CVE-2023-5489,Medium,6.7,CWE-79,2026-04-02,Open,30,Yes
VULN-01971,AST-0075,CVE-2023-6340,Critical,9.5,CWE-200,2026-03-17,In Progress,7,No
VULN-01972,AST-0034,CVE-2023-9133,High,8.5,CWE-20,2025-12-26,Open,7,Yes
VULN-01973,AST-0324,CVE-2023-9691,Medium,4.0,CWE-20,2025-11-03,Closed,60,Yes
VULN-01974,AST-0194,CVE-2023-7493,Critical,9.7,CWE-200,2025-08-10,Open,30,Yes
VULN-01975,AST-0493,CVE-2023-7985,High,8.6,CWE-287,2025-10-09,Open,14,Yes
VULN-01976,AST-0279,CVE-2023-2871,High,7.4,CWE-119,2025-12-20,Open,60,Yes
VULN-01977,AST-0284,CVE-2023-6759,High,7.1,CWE-287,2025-04-27,In Progress,30,No
VULN-01978,AST-0239,CVE-2023-4273,Low,0.7,CWE-89,2025-05-08,Risk Accepted,60,Yes
VULN-01979,AST-0396,CVE-2023-7600,High,7.7,CWE-89,2025-10-18,Risk Accepted,7,Yes
VULN-01980,AST-0288,CVE-2023-8303,High,7.4,CWE-119,2026-03-10,Open,60,Yes
VULN-01981,AST-0268,CVE-2023-5402,High,7.5,CWE-287,2025-09-17,Closed,60,Yes
VULN-01982,AST-0473,CVE-2023-9880,High,8.8,CWE-89,2025-09-27,Risk Accepted,30,No
VULN-01983,AST-0322,CVE-2023-9368,Medium,5.8,CWE-287,2026-01-06,Open,14,No
VULN-01984,AST-0492,CVE-2023-5558,Medium,5.1,CWE-119,2025-05-26,Open,90,Yes
VULN-01985,AST-0038,CVE-2023-3623,High,8.7,CWE-287,2025-10-22,Open,90,No
VULN-01986,AST-0030,CVE-2023-6631,Low,3.6,CWE-287,2026-01-16,In Progress,7,Yes
VULN-01987,AST-0065,CVE-2023-4022,High,8.5,CWE-79,2026-04-03,Open,14,Yes
VULN-01988,AST-0299,CVE-2023-3525,Medium,5.4,CWE-20,2025-10-04,Closed,30,Yes
VULN-01989,AST-0374,CVE-2023-9428,High,7.1,CWE-89,2025-05-13,In Progress,14,Yes
VULN-01990,AST-0411,CVE-2023-8563,High,8.2,CWE-119,2026-03-30,Open,30,No
VULN-01991,AST-0123,CVE-2023-9788,High,8.3,CWE-20,2025-05-16,Open,7,Yes
VULN-01992,AST-0166,CVE-2023-3181,Critical,9.8,CWE-79,2025-08-18,Open,7,No
VULN-01993,AST-0363,CVE-2023-1652,High,8.4,CWE-287,2025-12-07,Open,7,Yes
VULN-01994,AST-0189,CVE-2023-2211,Low,3.7,CWE-119,2025-06-11,Closed,7,Yes
VULN-01995,AST-0287,CVE-2023-2931,High,8.9,CWE-119,2025-05-10,Open,90,No
VULN-01996,AST-0195,CVE-2023-3280,Medium,4.8,CWE-200,2025-06-03,In Progress,90,No
VULN-01997,AST-0221,CVE-2023-8034,Medium,5.4,CWE-79,2025-07-30,In Progress,14,No
VULN-01998,AST-0145,CVE-2023-4390,Critical,9.3,CWE-79,2025-12-13,Risk Accepted,60,Yes
VULN-01999,AST-0470,CVE-2023-4203,Critical,9.6,CWE-287,2025-12-16,Closed,14,No
VULN-02000,AST-0037,CVE-2023-4965,Medium,5.8,CWE-20,2025-11-28,Closed,90,Yes
VULN-02001,AST-0347,CVE-2023-2791,Low,1.5,CWE-89,2025-11-13,Risk Accepted,14,No
VULN-02002,AST-0454,CVE-2023-4196,High,8.9,CWE-287,2026-01-16,Open,30,No
VULN-02003,AST-0474,CVE-2023-9109,High,8.0,CWE-287,2025-08-19,Open,90,Yes
VULN-02004,AST-0174,CVE-2023-2100,Low,0.3,CWE-89,2025-09-09,Risk Accepted,90,No
VULN-02005,AST-0435,CVE-2023-6443,Medium,6.3,CWE-200,2025-12-03,In Progress,14,Yes
VULN-02006,AST-0482,CVE-2023-9044,Critical,9.3,CWE-79,2025-11-07,Risk Accepted,30,Yes
VULN-02007,AST-0056,CVE-2023-5059,Critical,9.5,CWE-20,2025-08-07,In Progress,90,No
VULN-02008,AST-0315,CVE-2023-1478,Low,3.4,CWE-200,2025-10-08,In Progress,60,Yes
VULN-02009,AST-0436,CVE-2023-4053,Critical,9.4,CWE-89,2025-10-28,Open,14,No
VULN-02010,AST-0039,CVE-2023-7786,Medium,6.1,CWE-200,2025-12-06,Closed,60,No
VULN-02011,AST-0243,CVE-2023-1207,High,7.0,CWE-119,2025-09-29,In Progress,30,No
VULN-02012,AST-0384,CVE-2023-8729,High,7.2,CWE-20,2025-05-23,Open,60,Yes
VULN-02013,AST-0413,CVE-2023-4836,Low,1.9,CWE-119,2026-02-17,In Progress,30,No
VULN-02014,AST-0226,CVE-2023-7524,Medium,6.5,CWE-89,2026-01-12,Risk Accepted,14,No
VULN-02015,AST-0404,CVE-2023-6620,Medium,5.6,CWE-20,2025-05-29,In Progress,7,Yes
VULN-02016,AST-0265,CVE-2023-9115,Low,1.5,CWE-20,2026-03-12,Closed,90,Yes
VULN-02017,AST-0443,CVE-2023-3236,High,8.4,CWE-89,2025-12-25,In Progress,30,No
VULN-02018,AST-0366,CVE-2023-3501,High,7.9,CWE-287,2025-12-23,Open,30,Yes
VULN-02019,AST-0250,CVE-2023-7437,Medium,6.0,CWE-20,2026-03-21,In Progress,14,Yes
VULN-02020,AST-0005,CVE-2023-7590,High,8.8,CWE-20,2026-02-07,In Progress,90,No
VULN-02021,AST-0187,CVE-2023-2791,Medium,6.6,CWE-119,2025-11-15,In Progress,14,Yes
VULN-02022,AST-0121,CVE-2023-1011,Critical,9.1,CWE-119,2026-01-19,Risk Accepted,7,Yes
VULN-02023,AST-0473,CVE-2023-5139,High,7.5,CWE-287,2026-03-17,In Progress,60,Yes
VULN-02024,AST-0063,CVE-2023-7116,High,7.8,CWE-89,2025-07-07,Open,60,Yes
VULN-02025,AST-0284,CVE-2023-5308,Critical,10.0,CWE-200,2025-09-29,Risk Accepted,30,No
VULN-02026,AST-0042,CVE-2023-5543,Critical,9.5,CWE-119,2025-10-07,Open,7,Yes
VULN-02027,AST-0232,CVE-2023-7520,High,8.6,CWE-79,2026-03-25,Open,30,No
VULN-02028,AST-0401,CVE-2023-6077,Critical,9.5,CWE-200,2025-07-12,Open,14,No
VULN-02029,AST-0439,CVE-2023-8210,Medium,5.4,CWE-119,2025-09-22,Closed,30,Yes
VULN-02030,AST-0242,CVE-2023-3248,Low,3.6,CWE-200,2025-08-24,In Progress,60,No
VULN-02031,AST-0382,CVE-2023-7437,Medium,4.4,CWE-79,2026-03-02,Closed,90,Yes
VULN-02032,AST-0417,CVE-2023-1017,Critical,9.9,CWE-200,2025-10-08,Closed,7,No
VULN-02033,AST-0345,CVE-2023-2525,High,7.4,CWE-119,2025-09-16,Closed,7,Yes
VULN-02034,AST-0438,CVE-2023-5693,Low,0.8,CWE-287,2025-09-23,In Progress,14,Yes
VULN-02035,AST-0293,CVE-2023-6993,Critical,9.2,CWE-20,2026-01-23,Closed,60,Yes
VULN-02036,AST-0293,CVE-2023-8848,Critical,9.3,CWE-287,2025-05-21,Closed,14,No
VULN-02037,AST-0086,CVE-2023-6005,Critical,9.8,CWE-79,2025-08-14,Closed,14,No
VULN-02038,AST-0128,CVE-2023-3458,Low,1.7,CWE-287,2025-09-27,Open,90,Yes
VULN-02039,AST-0206,CVE-2023-1681,Critical,9.7,CWE-79,2025-08-14,Open,14,Yes
VULN-02040,AST-0433,CVE-2023-1535,High,7.7,CWE-200,2025-12-29,Open,7,No
VULN-02041,AST-0309,CVE-2023-4434,High,8.3,CWE-20,2025-07-22,In Progress,7,Yes
VULN-02042,AST-0167,CVE-2023-8973,High,7.5,CWE-20,2025-09-07,Open,60,Yes
VULN-02043,AST-0411,CVE-2023-5794,Low,2.3,CWE-287,2025-06-13,Risk Accepted,60,Yes
VULN-02044,AST-0263,CVE-2023-3501,High,8.9,CWE-20,2026-01-06,Closed,7,Yes
VULN-02045,AST-0466,CVE-2023-2037,High,7.6,CWE-79,2026-04-08,Risk Accepted,14,No
VULN-02046,AST-0055,CVE-2023-5005,Medium,4.7,CWE-287,2025-10-16,In Progress,60,Yes
VULN-02047,AST-0454,CVE-2023-9281,High,7.4,CWE-200,2025-05-11,Open,7,Yes
VULN-02048,AST-0234,CVE-2023-2120,Medium,5.3,CWE-79,2025-05-20,Open,90,No
VULN-02049,AST-0495,CVE-2023-9019,Critical,9.8,CWE-200,2026-03-04,In Progress,7,No
VULN-02050,AST-0135,CVE-2023-6651,Medium,5.7,CWE-119,2025-05-18,Risk Accepted,90,No
VULN-02051,AST-0004,CVE-2023-4496,Medium,6.4,CWE-200,2025-05-21,Risk Accepted,7,No
VULN-02052,AST-0333,CVE-2023-8939,High,8.0,CWE-200,2025-09-29,Risk Accepted,90,Yes
VULN-02053,AST-0067,CVE-2023-8851,High,7.6,CWE-20,2025-05-22,Open,90,No
VULN-02054,AST-0246,CVE-2023-6680,High,8.8,CWE-89,2026-01-29,Open,14,Yes
VULN-02055,AST-0023,CVE-2023-1197,Medium,6.3,CWE-119,2026-01-26,Risk Accepted,90,Yes
VULN-02056,AST-0344,CVE-2023-8212,Low,2.5,CWE-200,2025-09-06,Risk Accepted,14,No
VULN-02057,AST-0297,CVE-2023-2871,Critical,9.5,CWE-79,2026-02-24,Risk Accepted,14,Yes
VULN-02058,AST-0340,CVE-2023-7291,Medium,5.6,CWE-89,2025-06-04,In Progress,30,No
VULN-02059,AST-0487,CVE-2023-5402,High,8.7,CWE-89,2025-11-17,Open,30,Yes
VULN-02060,AST-0374,CVE-2023-9133,Medium,6.8,CWE-287,2025-05-08,Open,14,No
VULN-02061,AST-0129,CVE-2023-5295,Medium,4.1,CWE-89,2025-11-28,Risk Accepted,90,No
VULN-02062,AST-0285,CVE-2023-2025,High,7.8,CWE-79,2025-11-19,Risk Accepted,90,No
VULN-02063,AST-0273,CVE-2023-4434,Medium,5.2,CWE-89,2025-11-19,Open,90,No
VULN-02064,AST-0455,CVE-2023-3501,Low,0.5,CWE-287,2025-08-21,In Progress,14,No
VULN-02065,AST-0323,CVE-2023-9348,Medium,6.8,CWE-79,2025-12-31,Closed,14,No
VULN-02066,AST-0214,CVE-2023-4022,Low,2.2,CWE-200,2025-06-01,Closed,90,No
VULN-02067,AST-0218,CVE-2023-5546,Critical,9.9,CWE-89,2025-09-21,Risk Accepted,14,Yes
VULN-02068,AST-0133,CVE-2023-7434,Critical,9.7,CWE-119,2025-08-30,Risk Accepted,60,Yes
VULN-02069,AST-0062,CVE-2023-9108,Critical,9.1,CWE-119,2026-03-20,In Progress,7,Yes
VULN-02070,AST-0445,CVE-2023-7286,High,8.5,CWE-79,2025-12-29,Open,7,No
VULN-02071,AST-0305,CVE-2023-4228,Critical,9.6,CWE-79,2026-04-15,Closed,90,Yes
VULN-02072,AST-0340,CVE-2023-3755,Medium,4.2,CWE-89,2026-01-31,In Progress,90,No
VULN-02073,AST-0230,CVE-2023-4971,Low,2.5,CWE-287,2025-09-26,Closed,14,No
VULN-02074,AST-0331,CVE-2023-3221,Medium,4.0,CWE-119,2026-03-18,Risk Accepted,90,No
VULN-02075,AST-0058,CVE-2023-4559,Low,0.7,CWE-119,2026-04-05,In Progress,60,No
VULN-02076,AST-0296,CVE-2023-3838,High,8.1,CWE-79,2026-01-20,Open,60,No
VULN-02077,AST-0089,CVE-2023-9199,Low,3.6,CWE-200,2025-05-04,Open,30,Yes
VULN-02078,AST-0226,CVE-2023-2463,Low,3.7,CWE-200,2025-08-04,Closed,7,Yes
VULN-02079,AST-0350,CVE-2023-6422,High,7.4,CWE-79,2025-12-04,In Progress,30,No
VULN-02080,AST-0463,CVE-2023-9582,High,7.4,CWE-119,2025-08-14,Open,60,Yes
VULN-02081,AST-0312,CVE-2023-6353,Low,0.1,CWE-89,2025-08-29,Open,7,Yes
VULN-02082,AST-0129,CVE-2023-2791,Critical,9.4,CWE-119,2025-05-25,In Progress,90,No
VULN-02083,AST-0153,CVE-2023-1040,High,7.9,CWE-200,2025-11-25,Closed,60,Yes
VULN-02084,AST-0018,CVE-2023-8183,High,8.0,CWE-287,2025-10-29,Closed,30,No
VULN-02085,AST-0127,CVE-2023-8909,Critical,9.5,CWE-200,2025-07-06,Closed,7,Yes
VULN-02086,AST-0068,CVE-2023-6228,Low,1.9,CWE-79,2025-06-14,Risk Accepted,30,No
VULN-02087,AST-0257,CVE-2023-8412,Critical,9.2,CWE-287,2025-12-26,Closed,7,No
VULN-02088,AST-0445,CVE-2023-9368,Low,2.1,CWE-89,2025-10-19,Risk Accepted,60,Yes
VULN-02089,AST-0394,CVE-2023-5546,High,7.1,CWE-89,2025-07-11,Open,60,Yes
VULN-02090,AST-0042,CVE-2023-4519,Critical,9.6,CWE-200,2026-03-10,Risk Accepted,14,No
VULN-02091,AST-0413,CVE-2023-3246,Low,3.1,CWE-200,2025-05-27,Risk Accepted,14,No
VULN-02092,AST-0187,CVE-2023-8449,High,8.7,CWE-89,2025-08-28,Open,90,Yes
VULN-02093,AST-0151,CVE-2023-4043,Medium,5.2,CWE-89,2026-03-09,Risk Accepted,7,No
VULN-02094,AST-0410,CVE-2023-9368,Low,1.9,CWE-79,2025-11-17,Risk Accepted,60,Yes
VULN-02095,AST-0105,CVE-2023-7743,Low,3.4,CWE-89,2025-09-04,Risk Accepted,90,Yes
